lat,lon,ndvi,temperatura,precipitacion,viento_u,viento_v,elevation,pendiente,cobertura
7.253895919265136,-77.05299349535196,0.5853962962962963,26.526516140161675,5.8657497285316005,-0.1586885563306113,-0.4831184555808017,8,0.041155357,10
7.253895919265136,-77.00807773114597,0.5638666666666667,26.578506194798535,5.890009886445156,-0.13251838428050924,-0.528639635981802,6,0.007246023,90
7.298811683471112,-80.9157492170659,0.4992796296296297,26.13873446986139,1.8477497811109378,-0.36175613504201204,-1.3727493692320034,14,0.323775,80
7.298811683471112,-80.87083345285993,0.6609518518518519,26.13873446986139,1.8477497811109378,-0.36175613504201204,-1.3727493692320034,279,4.3062925,30
7.298811683471112,-80.82591768865394,0.8485425925925926,25.272248810235226,2.093275524291194,-0.4827715817351463,-1.2696281416325288,547,4.247602,10
7.298811683471112,-80.78100192444796,0.8805851851851852,25.272248810235226,2.093275524291194,-0.4827715817351463,-1.2696281416325288,861,2.3311315,10
7.298811683471112,-80.736086160242,0.8669314814814816,24.082147677852504,2.2959915953764907,-0.6777192941841964,-1.2102220129357448,781,4.5227175,10
7.298811683471112,-80.69117039603601,0.8595703703703704,24.082147677852504,2.2959915953764907,-0.6777192941841964,-1.2102220129357448,681,6.5315275,10
7.298811683471112,-80.64625463183005,0.7681833333333333,25.06886173664344,1.8072583289208037,-0.9523145870329385,-1.9549893371354026,588,4.9379473,10
7.298811683471112,-80.60133886762407,0.6506592592592593,25.06886173664344,1.8072583289208037,-0.9523145870329385,-1.9549893371354026,303,2.7308514,10
7.298811683471112,-80.55642310341808,0.6043148148148149,25.06886173664344,1.8072583289208037,-0.9523145870329385,-1.9549893371354026,422,3.9172764,10
7.298811683471112,-80.51150733921212,0.5601740740740742,26.482156698884864,1.3233723783640556,-1.2413666204539866,-2.7110550435224328,189,1.3887206,10
7.298811683471112,-80.46659157500613,0.7021574074074074,26.482156698884864,1.3233723783640556,-1.2413666204539866,-2.7110550435224328,252,1.2212801,30
7.298811683471112,-77.9063930152655,0.7031185185185186,24.338438739571586,5.065019379325095,0.35141910760533496,-0.07228903749804459,742,2.740588,10
7.298811683471112,-77.86147725105953,0.7999740740740742,24.338438739571586,5.065019379325095,0.35141910760533496,-0.07228903749804459,439,5.1469364,10
7.298811683471112,-77.81656148685354,0.7938925925925926,24.564582303668203,5.596401120647276,0.2022548196136308,-0.13001505866794533,133,1.6666762,10
7.298811683471112,-77.77164572264758,0.8382222222222223,24.564582303668203,5.596401120647276,0.2022548196136308,-0.13001505866794533,150,1.4033346,10
7.298811683471112,-77.7267299584416,0.7593351851851853,24.709571901185598,6.179251379093535,0.04661442112812806,-0.22525295787076663,276,2.5233247,10
7.298811683471112,-77.68181419423561,0.7341962962962963,24.709571901185598,6.179251379093535,0.04661442112812806,-0.22525295787076663,489,2.0502536,10
7.298811683471112,-77.63689843002965,0.7772925925925926,24.2650590546354,6.387564371894451,-0.07336837993023053,-0.2973244141939718,434,3.0480433,10
7.298811683471112,-77.59198266582366,0.7698814814814815,24.2650590546354,6.387564371894451,-0.07336837993023053,-0.2973244141939718,222,1.9563433,10
7.298811683471112,-77.5470669016177,0.7229944444444445,24.376609807520367,5.836489950119095,-0.12043326992409939,-0.3026695801482284,454,1.7130973,10
7.298811683471112,-77.50215113741172,0.7845462962962962,24.376609807520367,5.836489950119095,-0.12043326992409939,-0.3026695801482284,363,1.9885154,10
7.298811683471112,-77.45723537320573,0.8056166666666668,24.376609807520367,5.836489950119095,-0.12043326992409939,-0.3026695801482284,221,1.9217584,10
7.298811683471112,-77.41231960899977,0.767212962962963,25.155106619952562,5.206012031561337,-0.1618902896506342,-0.3032305137752537,333,2.1944063,10
7.298811683471112,-77.36740384479378,0.7591666666666668,25.155106619952562,5.206012031561337,-0.1618902896506342,-0.3032305137752537,345,0.55723995,10
7.298811683471112,-77.32248808058782,0.7181796296296297,25.859311177680468,5.044377241453036,-0.17880282375736273,-0.3287219179523937,357,1.1252074,10
7.298811683471112,-77.27757231638184,0.7638351851851852,25.859311177680468,5.044377241453036,-0.17880282375736273,-0.3287219179523937,39,1.2847506,10
7.298811683471112,-77.23265655217585,0.7724074074074074,26.143999738657442,5.46637206174638,-0.1730749713793564,-0.4107172849740648,17,0.22749652,10
7.298811683471112,-77.18774078796989,0.6760518518518519,26.143999738657442,5.46637206174638,-0.1730749713793564,-0.4107172849740648,8,0.07283856,10
7.298811683471112,-77.1428250237639,0.6641,26.526516140161675,5.8657497285316005,-0.1586885563306113,-0.4831184555808017,9,0.07283856,10
7.298811683471112,-77.09790925955792,0.6674592592592592,26.526516140161675,5.8657497285316005,-0.1586885563306113,-0.4831184555808017,9,0.101641975,10
